time,CANESM5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM
2081.0,3570757300000.0,4475574000000.0,3840375500000.0,4185241700000.0
2082.0,3504507000000.0,4416123400000.0,3764266500000.0,4130824300000.0
2083.0,3434511900000.0,4370973300000.0,3677031800000.0,4072170000000.0
2084.0,3366431500000.0,4327638000000.0,3588008200000.0,4011545600000.0
2085.0,3290623400000.0,4274214700000.0,3476328800000.0,3954567000000.0
2086.0,3234026000000.0,4226208800000.0,3384543500000.0,3903893500000.0
2087.0,3169615000000.0,4191590800000.0,3306268000000.0,3850823800000.0
2088.0,3114252600000.0,4154744600000.0,3229982700000.0,3788087000000.0
2089.0,3055839300000.0,4113045000000.0,3149455200000.0,3723128000000.0
2090.0,2994564000000.0,4075412500000.0,3065440000000.0,3669671500000.0
2091.0,2941886000000.0,4029457000000.0,2999821000000.0,3617136600000.0
2092.0,2897400300000.0,3987618700000.0,2922215400000.0,3568871700000.0
2093.0,2844923500000.0,3958003200000.0,2851370700000.0,3520529400000.0
2094.0,2794650900000.0,3914083000000.0,2762665400000.0,3462941600000.0
2095.0,2744530500000.0,3875710700000.0,2703583300000.0,3420223700000.0
2096.0,2692280500000.0,3850286700000.0,2649456600000.0,3369622600000.0
2097.0,2644985200000.0,3838884000000.0,2586726400000.0,3329871300000.0
2098.0,2606470500000.0,3812415200000.0,2517639400000.0,3287614200000.0
2099.0,2558601000000.0,3778584200000.0,2453632200000.0,3244641700000.0
2100.0,2513427200000.0,3754296600000.0,2393566300000.0,3217523500000.0
