time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2080.0,16204824000.0,15459952000.0,14570053000.0,19232740000.0
2081.0,16028038000.0,15374508000.0,14465592000.0,19061481000.0
2082.0,15918719000.0,15257270000.0,14517871000.0,18968228000.0
2083.0,15857886000.0,15108939000.0,14204190000.0,18853947000.0
2084.0,15712417000.0,14913317000.0,14063993000.0,18779572000.0
2085.0,15594186000.0,14833563000.0,13992803000.0,18628660000.0
2086.0,15434337000.0,15017599000.0,13890810000.0,18518983000.0
2087.0,15356145000.0,14776429000.0,13742990000.0,18956780000.0
2088.0,15318273000.0,14539897000.0,13694535000.0,18367508000.0
2089.0,15213902000.0,14489222000.0,13451410000.0,18444569000.0
2090.0,15078636000.0,14426374000.0,13519462000.0,18243040000.0
2091.0,15026106000.0,14369044000.0,13340981000.0,18188857000.0
2092.0,15117700000.0,14243842000.0,13232390000.0,18232316000.0
2093.0,15038978000.0,14137374000.0,13153951000.0,18067524000.0
2094.0,14956381000.0,14053716000.0,12913847000.0,18117861000.0
2095.0,14842380000.0,13965296000.0,13252262000.0,17919670000.0
2096.0,14798791000.0,13941896000.0,12781593000.0,17884981000.0
2097.0,14785620000.0,13825139000.0,12642876000.0,17807055000.0
2098.0,14726142000.0,13772698000.0,12609377000.0,17732037000.0
2099.0,14622524000.0,13736001000.0,12826001000.0,17644460000.0
2100.0,14591154000.0,13622361000.0,12449804000.0,17538521000.0
2101.0,14547212000.0,14406153000.0,12524697000.0,17500215000.0
2102.0,14461128000.0,13658553000.0,12306908000.0,17663037000.0
2103.0,14430514000.0,13553980000.0,12153516000.0,17431610000.0
2104.0,14356595000.0,13441214000.0,12104044000.0,17334458000.0
2105.0,14601967000.0,13356433000.0,11998757000.0,17246999000.0
2106.0,14275507000.0,13305726000.0,11913829000.0,17266575000.0
2107.0,14251996000.0,13257805000.0,12014502000.0,17211080000.0
2108.0,14273168000.0,13347968000.0,11766348000.0,17122058000.0
2109.0,14223159000.0,13219237000.0,11601888000.0,17032770000.0
2110.0,14162717000.0,13120294000.0,11437278000.0,17168801000.0
2111.0,14098412000.0,13044044000.0,11402254000.0,16956533000.0
2112.0,14044944000.0,12983280000.0,11650935000.0,16873905000.0
2113.0,14020044000.0,12945229000.0,11266590000.0,16912924000.0
2114.0,14470807000.0,12861277000.0,11199316000.0,16970184000.0
2115.0,14678503000.0,12846894000.0,11132326000.0,16637350000.0
2116.0,14214453000.0,13109209000.0,11081841000.0,16575937000.0
2117.0,14147858000.0,13211929000.0,11123483000.0,16477489000.0
2118.0,14101747000.0,13457489000.0,10990979000.0,16377655000.0
2119.0,14098099000.0,12990043000.0,11305578000.0,16301977000.0
2120.0,13954877000.0,12810666000.0,11082984000.0,16246792000.0
2121.0,13949494000.0,12723034000.0,10843610000.0,16155152000.0
2122.0,13857457000.0,12572720000.0,10858025000.0,16113735000.0
2123.0,13876588000.0,12576928000.0,10766924000.0,16080471000.0
2124.0,14092868000.0,12480018000.0,11005214000.0,16075073000.0
2125.0,13810854000.0,12622833000.0,10943363000.0,15918672000.0
2126.0,13730564000.0,12876141000.0,10796944000.0,15890387000.0
2127.0,13875448000.0,12685096000.0,10741464000.0,15804582000.0
2128.0,13708598000.0,12369026000.0,10630901000.0,16077027000.0
2129.0,13672211000.0,12264148000.0,10608030000.0,16346444000.0
2130.0,13763586000.0,12304527000.0,10774513000.0,15916109000.0
2131.0,13656425000.0,12356583000.0,10611436000.0,15678044000.0
2132.0,13528689000.0,12598046000.0,10529814000.0,15689156000.0
2133.0,13772316000.0,12387573000.0,10803911000.0,15595795000.0
2134.0,13696851000.0,12621104000.0,10498664000.0,15503385000.0
2135.0,13474551000.0,12770591000.0,10413155000.0,15782573000.0
2136.0,13475971000.0,12419502000.0,10346217000.0,16049936000.0
2137.0,13983831000.0,12740705000.0,10322330000.0,15479654000.0
2138.0,13406452000.0,12420750000.0,10371538000.0,15493992000.0
2139.0,13381455000.0,12494857000.0,10371590000.0,15522669000.0
2140.0,13330417000.0,12456791000.0,10463695000.0,15358711000.0
2141.0,13530822000.0,12321404000.0,10280371000.0,15462075000.0
2142.0,13628639000.0,12687507000.0,10412572000.0,15426082000.0
2143.0,13940333000.0,12749819000.0,10227077000.0,15247750000.0
2144.0,13656926000.0,13927901000.0,10581297000.0,15224670000.0
2145.0,14004571000.0,13456309000.0,10385660000.0,15290575000.0
2146.0,13573406000.0,12780138000.0,10131741000.0,15214490000.0
2147.0,15068609000.0,12995882000.0,10100815000.0,15181455000.0
2148.0,14186884000.0,12690270000.0,10221643000.0,15111077000.0
2149.0,13725324000.0,12610605000.0,10072425000.0,15120109000.0
2150.0,13634439000.0,12508868000.0,10321593000.0,15025944000.0
2151.0,13742498000.0,12609390000.0,10118577000.0,15761936000.0
2152.0,14946656000.0,12438135000.0,10006356000.0,15144580000.0
2153.0,14391993000.0,12641408000.0,10021759000.0,15028410000.0
2154.0,13645225000.0,12417826000.0,9947352000.0,14985146000.0
2155.0,13643542000.0,13098250000.0,10108057000.0,14881628000.0
2156.0,13711300000.0,12987999000.0,10134475000.0,14831732000.0
2157.0,13539097000.0,12612893000.0,9907452000.0,14840126000.0
2158.0,13934306000.0,12424869000.0,9953474000.0,14912272000.0
2159.0,13720463000.0,12376089000.0,9882491000.0,14859457000.0
2160.0,13682883000.0,12400023000.0,9873230000.0,14742240000.0
2161.0,13545962000.0,12835611000.0,9888849000.0,14864736000.0
2162.0,15106074000.0,13017175000.0,9743562000.0,14941215000.0
2163.0,14585193000.0,13800961000.0,9915640000.0,14702770000.0
2164.0,14170992000.0,13307515000.0,9808228000.0,14654807000.0
2165.0,13953489000.0,13529138000.0,9754292000.0,14615161000.0
2166.0,13735141000.0,13363880000.0,9756497000.0,14534624000.0
2167.0,14306133000.0,12979957000.0,9861070000.0,14672618000.0
2168.0,14024515000.0,12808307000.0,9644447000.0,14492454000.0
2169.0,13900670000.0,12824982000.0,9826854000.0,14397917000.0
2170.0,14493473000.0,12759389000.0,9879437000.0,14407224000.0
2171.0,13975114000.0,12623952000.0,9673139000.0,14421557000.0
2172.0,14320706000.0,12715401000.0,9604823000.0,14287215000.0
2173.0,14292744000.0,12853158000.0,9772951000.0,14221278000.0
2174.0,14054415000.0,12760231000.0,9728336000.0,14270180000.0
2175.0,13900263000.0,12722809000.0,9566535000.0,14255036000.0
2176.0,14114810000.0,12804487000.0,9602210000.0,14235468000.0
2177.0,13948465000.0,12725713000.0,9534216000.0,14155444000.0
2178.0,14376086000.0,12607285000.0,9748485000.0,14114253000.0
2179.0,14004186000.0,12660218000.0,9702372000.0,14150740000.0
2180.0,14031332000.0,13143748000.0,9539313000.0,14085260000.0
2181.0,13960464000.0,13712053000.0,9469131000.0,14113444000.0
2182.0,13918543000.0,13602563000.0,9454940000.0,14042674000.0
2183.0,13925773000.0,12967153000.0,10437910000.0,14032739000.0
2184.0,13977268000.0,12951497000.0,10098103000.0,14557169000.0
2185.0,13889013000.0,12860166000.0,9658058000.0,14314008000.0
2186.0,13889299000.0,12774397000.0,9567437000.0,14020718000.0
2187.0,13855077000.0,14543148000.0,9467860000.0,14510442000.0
2188.0,13836416000.0,13139045000.0,9538866000.0,14068268000.0
2189.0,14865712000.0,13781403000.0,9648309000.0,14013000000.0
2190.0,14129855000.0,13110276000.0,9438598000.0,13984907000.0
2191.0,13984866000.0,13109693000.0,9813880000.0,13849266000.0
2192.0,14036386000.0,13362067000.0,9504163000.0,14067600000.0
2193.0,14431566000.0,13213558000.0,9629501000.0,13849857000.0
2194.0,14355082000.0,13215214000.0,9402750000.0,13865217000.0
2195.0,13966818000.0,13332410000.0,9387654000.0,13832575000.0
2196.0,14055634000.0,13043192000.0,9988472000.0,13787147000.0
2197.0,14206763000.0,13357142000.0,9661002000.0,13692793000.0
2198.0,14913306000.0,13183160000.0,9422107000.0,13660135000.0
2199.0,14604298000.0,13705381000.0,9362859000.0,13820164000.0
2200.0,14402787000.0,13390938000.0,9340057000.0,13603987000.0
2201.0,14048938000.0,13053519000.0,9507095000.0,13714673000.0
2202.0,13964438000.0,13082967000.0,9630339000.0,13762444000.0
2203.0,14126174000.0,13046135000.0,9329688000.0,13626538000.0
2204.0,14177754000.0,13275747000.0,9408643000.0,13583433000.0
2205.0,13965942000.0,13119985000.0,9327908000.0,13692191000.0
2206.0,13992726000.0,13495089000.0,9280921000.0,13624575000.0
2207.0,14018289000.0,13459908000.0,9893507000.0,13426673000.0
2208.0,14140539000.0,13494463000.0,9465797000.0,13381206000.0
2209.0,14177759000.0,14377090000.0,9473036000.0,13349527000.0
2210.0,14096753000.0,13868316000.0,9301078000.0,13294163000.0
2211.0,14723764000.0,14030554000.0,9330208000.0,13283126000.0
2212.0,14247814000.0,13462435000.0,9295743000.0,13294159000.0
2213.0,14136272000.0,13354601000.0,9336998000.0,13230311000.0
2214.0,14106545000.0,13256820000.0,9997738000.0,13265227000.0
2215.0,14128127000.0,13225623000.0,9622476000.0,13124842000.0
2216.0,15133935000.0,13326999000.0,9408265000.0,13057470000.0
2217.0,14935727000.0,13188040000.0,9463716000.0,13491277000.0
2218.0,14514802000.0,13375412000.0,9339125000.0,13208665000.0
2219.0,14298267000.0,13526343000.0,9268675000.0,13098833000.0
2220.0,14146185000.0,13515433000.0,9218631000.0,13016598000.0
2221.0,14113181000.0,13411905000.0,9182166000.0,12917255000.0
2222.0,14927657000.0,14003676000.0,9181144000.0,12907895000.0
2223.0,14609164000.0,13362066000.0,9216760000.0,12869190000.0
2224.0,14563834000.0,13427188000.0,9142075000.0,12852321000.0
2225.0,14550266000.0,13457891000.0,9147046000.0,12814313000.0
2226.0,14403626000.0,15212813000.0,9498579000.0,12760734000.0
2227.0,14514584000.0,13852138000.0,9192030000.0,13075572000.0
2228.0,14727479000.0,13656579000.0,9165239000.0,12808091000.0
2229.0,14554020000.0,13695433000.0,9333290000.0,12741398000.0
2230.0,14500554000.0,13533444000.0,9153855000.0,12936356000.0
2231.0,14362116000.0,13473164000.0,9322853000.0,12718863000.0
2232.0,15569955000.0,13584854000.0,9153596000.0,12909079000.0
2233.0,14826823000.0,13437697000.0,9070852000.0,12625776000.0
2234.0,14541901000.0,13365418000.0,9394407000.0,12625646000.0
2235.0,14846730000.0,13360000000.0,9297156000.0,12571522000.0
2236.0,14650757000.0,13360269000.0,9160405000.0,12682718000.0
2237.0,14590766000.0,13764792000.0,9171199000.0,12537022000.0
2238.0,14570345000.0,13734145000.0,9110184000.0,12841675000.0
2239.0,14885730000.0,13596055000.0,9080892000.0,12601876000.0
2240.0,14822878000.0,13750904000.0,9220774000.0,12645242000.0
2241.0,14826436000.0,14257137000.0,9027790000.0,12810094000.0
2242.0,14853422000.0,13627941000.0,9042700000.0,12509509000.0
2243.0,15114598000.0,13540364000.0,9249972000.0,12864848000.0
2244.0,14652149000.0,13437908000.0,9008301000.0,12525539000.0
2245.0,14777503000.0,13372558000.0,9184734000.0,12528404000.0
2246.0,14929496000.0,13329876000.0,9130513000.0,13131479000.0
2247.0,14862543000.0,13446054000.0,9736237000.0,13051671000.0
2248.0,14786806000.0,13625071000.0,9186484000.0,12725693000.0
2249.0,14637714000.0,14215042000.0,9078457000.0,12672722000.0
2250.0,14575475000.0,14043307000.0,9077427000.0,12682605000.0
2251.0,15007149000.0,13402255000.0,9097442000.0,12541119000.0
2252.0,14703775000.0,13419771000.0,8963354000.0,12437808000.0
2253.0,14628329000.0,13344912000.0,9176828000.0,12408304000.0
2254.0,14673680000.0,13472720000.0,8987753000.0,13459999000.0
2255.0,14530857000.0,14201962000.0,8967304000.0,12845902000.0
2256.0,14521629000.0,13738769000.0,8915872000.0,12456589000.0
2257.0,14479064000.0,14406011000.0,8876440000.0,12492282000.0
2258.0,14724743000.0,13755125000.0,8925892000.0,12408668000.0
2259.0,14476095000.0,13910545000.0,8915166000.0,12406728000.0
2260.0,14458724000.0,14376075000.0,8897389000.0,12832846000.0
2261.0,14952696000.0,13770634000.0,8931494000.0,12447680000.0
2262.0,14970315000.0,15427201000.0,9004870000.0,12489452000.0
2263.0,14546265000.0,14742617000.0,8868830000.0,12330120000.0
2264.0,14475648000.0,14169284000.0,9102178000.0,12289852000.0
2265.0,15573813000.0,13888055000.0,9335682000.0,12277359000.0
2266.0,14742706000.0,14356063000.0,9198190000.0,12511989000.0
2267.0,14397515000.0,14171954000.0,8994127000.0,13247541000.0
2268.0,14435460000.0,14089469000.0,9080416000.0,12361846000.0
2269.0,14391571000.0,14498789000.0,9007303000.0,12217574000.0
2270.0,14312062000.0,13970726000.0,8952647000.0,12336480000.0
2271.0,14872680000.0,13959012000.0,9261356000.0,12234614000.0
2272.0,14699362000.0,13805860000.0,8925960000.0,12152060000.0
2273.0,14412582000.0,13961173000.0,9235679000.0,12150141000.0
2274.0,14422632000.0,14180784000.0,8994454000.0,12096098000.0
2275.0,14327813000.0,14026078000.0,8927555000.0,12087876000.0
2276.0,14556566000.0,13987508000.0,8864304000.0,12297010000.0
2277.0,15289292000.0,14126995000.0,9090233000.0,12045270000.0
2278.0,15593041000.0,13779807000.0,8799652000.0,12056337000.0
2279.0,14889258000.0,13861375000.0,8799128000.0,12165409000.0
2280.0,14567264000.0,13807473000.0,8867821000.0,12023067000.0
2281.0,14453367000.0,13781260000.0,8821767000.0,12042519000.0
2282.0,14510678000.0,14980985000.0,9055544000.0,11966280000.0
2283.0,15484685000.0,13997595000.0,8953151000.0,11953636000.0
2284.0,15292116000.0,13850434000.0,9174644000.0,11973061000.0
2285.0,14911702000.0,13990685000.0,8999499000.0,11971132000.0
2286.0,15206205000.0,13900765000.0,9495922000.0,11984500000.0
2287.0,14733523000.0,13886805000.0,9008517000.0,11861954000.0
2288.0,14926148000.0,14268808000.0,9090853000.0,12040473000.0
2289.0,15184015000.0,14174512000.0,8980577000.0,12061037000.0
2290.0,15255418000.0,14199685000.0,8889939000.0,11849883000.0
2291.0,14781008000.0,13908595000.0,8858242000.0,11808484000.0
2292.0,14736806000.0,13823881000.0,8966612000.0,11789728000.0
2293.0,14831350000.0,13884721000.0,8888423000.0,11765968000.0
2294.0,15846651000.0,14304290000.0,8913770000.0,12139305000.0
2295.0,15743900000.0,14435282000.0,8876740000.0,11826511000.0
2296.0,15721317000.0,13996226000.0,8868922000.0,11825676000.0
2297.0,15536241000.0,14056765000.0,8886529000.0,11742834000.0
2298.0,16525420000.0,14785954000.0,8835594000.0,11707586000.0
2299.0,15534005000.0,14891211000.0,8810139000.0,11729143000.0
2300.0,15199371000.0,15207279000.0,8819548000.0,11679939000.0
