time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2021.0,149734670985000.0,149648180002000.0,149694900145000.0,149084753286000.0,149317108893000.0
2022.0,149458176527000.0,149110475356000.0,148975536488000.0,148188926524000.0,148855703982000.0
2023.0,149271158320000.0,148621042072000.0,148460090989000.0,147301374153000.0,148213057003000.0
2024.0,148921928634000.0,148055301033000.0,148070948709000.0,146536015513000.0,147746678476000.0
2025.0,148444710109000.0,147368593182000.0,147860562702000.0,145694319274000.0,146867316197000.0
2026.0,148134158466000.0,146690817510000.0,147417462124000.0,144692280824000.0,146213680974000.0
2027.0,147597638561000.0,146211773632000.0,146919840060000.0,143656155128000.0,145410962309000.0
2028.0,147000905337000.0,145647366210000.0,146522075922000.0,142898529415000.0,144776740088000.0
2029.0,146494140323000.0,145078910597000.0,146111106458000.0,141794666562000.0,144077038107000.0
2030.0,146064305123000.0,144646523585000.0,145557412134000.0,140717108230000.0,143473808279000.0
2031.0,145683870963000.0,144095685274000.0,145247444796000.0,139812650273000.0,142701881318000.0
2032.0,145278446112000.0,143485030005000.0,144754443906000.0,138947924823000.0,141969100215000.0
2033.0,144755352119000.0,142955397920000.0,144309954169000.0,138053291021000.0,141391700694000.0
2034.0,144211084533000.0,142275800411000.0,143743856386000.0,136840944931000.0,140692666701000.0
2035.0,143871090792000.0,141500439643000.0,142971107261000.0,135694813407000.0,139645183146000.0
2036.0,143629351680000.0,140669828181000.0,142482551040000.0,134723053087000.0,138879227932000.0
2037.0,143285763448000.0,140186566847000.0,142084084813000.0,133469867636000.0,138334647319000.0
2038.0,143020902335000.0,139551119727000.0,141614677009000.0,132459943233000.0,137460574011000.0
2039.0,142687870053000.0,138879845135000.0,140952620562000.0,131462445679000.0,136768156326000.0
2040.0,142374642676000.0,138014802725000.0,140283373761000.0,130497902696000.0,135985661133000.0
2041.0,141929447327000.0,137385984972000.0,139857406045000.0,129448330971000.0,135176649370000.0
2042.0,141393726595000.0,136688496910000.0,139524863997000.0,128400870615000.0,134509309377000.0
2043.0,141021414736000.0,135857381898000.0,139136427615000.0,127204593562000.0,133836235186000.0
2044.0,140596796765000.0,135126113553000.0,138734690298000.0,125905904703000.0,133131331785000.0
2045.0,140244841912000.0,134396655755000.0,138339253393000.0,124557625820000.0,132477923134000.0
2046.0,139971190786000.0,133716865499000.0,137909693683000.0,123279754861000.0,131714776285000.0
2047.0,139575523262000.0,133108769104000.0,137490576502000.0,121903949207000.0,130894963457000.0
2048.0,139224077680000.0,132346023912000.0,137176938917000.0,120718128372000.0,130253911680000.0
2049.0,138914310870000.0,131469678893000.0,136882700002000.0,119704817019000.0,129544170859000.0
2050.0,138669364232000.0,130626705123000.0,136550714629000.0,118488958537000.0,128932689304000.0
2051.0,138142990043000.0,129916576291000.0,136054841814000.0,117247748073000.0,128373070548000.0
2052.0,137812979127000.0,129228682095000.0,135690808995000.0,116308460743000.0,127664131083000.0
2053.0,137431462099000.0,128578177584000.0,135222357257000.0,115238640535000.0,127050150715000.0
2054.0,137061686165000.0,127940174485000.0,134637579832000.0,114005289630000.0,126294832624000.0
2055.0,136757918618000.0,127437447217000.0,134304440191000.0,112693489354000.0,125606084494000.0
2056.0,136493439831000.0,126771416633000.0,133898319046000.0,111592548450000.0,124852120006000.0
2057.0,136185893165000.0,126037911794000.0,133270841320000.0,110454318194000.0,124209967603000.0
2058.0,135797022215000.0,125271488915000.0,132737645389000.0,109212959382000.0,123390165456000.0
2059.0,135322075653000.0,124531141902000.0,132230417300000.0,107935374263000.0,122880192553000.0
2060.0,134916596620000.0,123729929480000.0,131989773262000.0,106730429726000.0,122266387733000.0
2061.0,134358785685000.0,123023023002000.0,131410311381000.0,105568888589400.0,121537243561000.0
2062.0,133923154390000.0,122215571933000.0,130825647848000.0,104321368092000.0,120991598567000.0
2063.0,133421163043000.0,121586310793000.0,130362140982000.0,103352792914600.0,120418951663000.0
2064.0,132976614239000.0,120687778559000.0,129950072584000.0,102461135140500.0,119910874751000.0
2065.0,132597037495000.0,119944480968000.0,129517511988000.0,101460053924400.0,119228937611000.0
2066.0,132167912802000.0,119172292603000.0,129066028057000.0,100623137660000.0,118534243370000.0
2067.0,132000233335000.0,118403730399000.0,128769318489000.0,99669464886300.0,118022037032000.0
2068.0,131607453371000.0,117729736847000.0,128380299429000.0,98689464926000.0,117397034481000.0
2069.0,131283872345000.0,117224680670000.0,128077446096000.0,97628598449000.0,116711225518000.0
2070.0,130974308556000.0,116633224245000.0,127638363965000.0,96664989355000.0,115945149865000.0
2071.0,130674153101000.0,115954002213000.0,127341527057000.0,95636780425600.0,115345062621000.0
2072.0,130321998293000.0,115104204630000.0,126922657906000.0,94631482035000.0,114883809407000.0
2073.0,130017864522000.0,114412044184000.0,126522144948000.0,93585992603400.0,114291154272000.0
2074.0,129596206955000.0,113822315704000.0,126281306803000.0,92695501872200.0,113817025352000.0
2075.0,129282762791000.0,113242719268000.0,126004086961000.0,91716809672600.0,113443644891000.0
2076.0,129004747251000.0,112562255624000.0,125645122060000.0,90676026866000.0,113109620021000.0
2077.0,128822352423000.0,111838148355000.0,125419992808000.0,89918570719400.0,112620520247000.0
2078.0,128508818497000.0,111197760608000.0,125160343043000.0,89091400826400.0,112179916357000.0
2079.0,128057402595000.0,110520622539000.0,124756870334000.0,88330653126900.0,111523860588000.0
2080.0,127605322731000.0,109851760104000.0,124475362578000.0,87394973269300.0,111044478413000.0
2081.0,127105425341000.0,109032998375000.0,124107760173000.0,86596482743600.0,110517922523000.0
2082.0,126866447239000.0,108291146300000.0,123619473451000.0,85688623028000.0,110083228358000.0
2083.0,126437402907000.0,107596235355000.0,123112725848000.0,84863624893600.0,109596479996000.0
2084.0,126038579436000.0,106885250145000.0,122759858943000.0,84078511044600.0,109134360248000.0
2085.0,125630477121000.0,106293098648000.0,122399494627000.0,83360877729700.0,108651459730000.0
2086.0,125253126880000.0,105759296896000.0,122005129629000.0,82755555045200.0,108274814619000.0
2087.0,124968744008000.0,105130985854000.0,121624323021000.0,81816775108300.0,107606613331000.0
2088.0,124649263104000.0,104560335202000.0,121266268977000.0,81019841799400.0,107082755950000.0
2089.0,124138905130000.0,103962808470000.0,120955132204000.0,80278951566700.0,106545266262000.0
2090.0,123788933090000.0,103313494795000.0,120654768983000.0,79438122144900.0,105997388020000.0
2091.0,123573394146000.0,102763700312000.0,120233358715000.0,78832196780400.0,105568653864000.0
2092.0,123139677600000.0,102219751675000.0,119852929602000.0,78113054943900.0,105240596714000.0
2093.0,122790678236000.0,101607294903000.0,119564957275000.0,77407094662200.0,104707833885000.0
2094.0,122591956356000.0,101174084072000.0,119273244786000.0,76669675079500.0,104271890185000.0
2095.0,122310297435000.0,100714759159000.0,118767014268000.0,75885626373300.0,104001040611000.0
2096.0,122139951235000.0,100177222447000.0,118488660498000.0,75189411316000.0,103670463589000.0
2097.0,121820554143000.0,99541924189000.0,118397699105000.0,74480852382600.0,103317345483000.0
2098.0,121557142410000.0,99008125305000.0,117981044427000.0,73880290548900.0,102909976313000.0
2099.0,121297452786000.0,98510969453000.0,117640140348000.0,73257677697100.0,102652302516000.0
2100.0,121145255116000.0,98051048710000.0,117411691718000.0,72728073059900.0,102260071602000.0
