time,MIROC6,UKESM1-0-LL,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,GFDL-ESM4,IITM-ESM,MRI-ESM2-0,TAIESM1,MPI-ESM1-2-HR,CESM2-WACCM,CANESM5,EC-EARTH3
2011.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0,27018356000000.0
2012.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0,26937538000000.0
2013.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0,26812890000000.0
2014.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0,26872640000000.0
2015.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0,26833953000000.0
2016.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0,26744747000000.0
2017.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0,26735454000000.0
2018.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0,26717809000000.0
2019.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0,26726774000000.0
2020.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0
2021.0,26663077000000.0,26620618000000.0,26665376000000.0,26705115000000.0,26725914000000.0,26752718000000.0,26701600000000.0,26671699000000.0,26642030000000.0,26703632000000.0,26776550000000.0,26695046000000.0,26713833000000.0,26656080000000.0
2022.0,26656874000000.0,26552195000000.0,26638052000000.0,26580332000000.0,26766419000000.0,26761423000000.0,26648318000000.0,26630282000000.0,26628965000000.0,26621400000000.0,26742322000000.0,26702988000000.0,26666674000000.0,26516904000000.0
2023.0,26634720000000.0,26501311000000.0,26561802000000.0,26530397000000.0,26688168000000.0,26734125000000.0,26625415000000.0,26579220000000.0,26604550000000.0,26538334000000.0,26750920000000.0,26763762000000.0,26660780000000.0,26315483000000.0
2024.0,26611588000000.0,26538689000000.0,26538632000000.0,26464504000000.0,26714309000000.0,26771624000000.0,26645224000000.0,26595123000000.0,26637907000000.0,26450156000000.0,26774314000000.0,26773882000000.0,26742471000000.0,26189234000000.0
2025.0,26629154000000.0,26478847000000.0,26481864000000.0,26321464000000.0,26630890000000.0,26775353000000.0,26642462000000.0,26544651000000.0,26548690000000.0,26377835000000.0,26760662000000.0,26745816000000.0,26727570000000.0,25960714000000.0
2026.0,26635508000000.0,26407044000000.0,26413292000000.0,26232520000000.0,26616716000000.0,26745999000000.0,26623660000000.0,26501706000000.0,26511800000000.0,26313715000000.0,26762153000000.0,26670750000000.0,26631250000000.0,25791656000000.0
2027.0,26640060000000.0,26400760000000.0,26366494000000.0,26175622000000.0,26568663000000.0,26748322000000.0,26635160000000.0,26465985000000.0,26483748000000.0,26200418000000.0,26812388000000.0,26631482000000.0,26575345000000.0,25617557000000.0
2028.0,26625324000000.0,26335978000000.0,26325832000000.0,26029333000000.0,26524665000000.0,26729656000000.0,26625257000000.0,26454608000000.0,26437870000000.0,26093879000000.0,26795783000000.0,26583488000000.0,26537733000000.0,25383920000000.0
2029.0,26601543000000.0,26203042000000.0,26269530000000.0,25847040000000.0,26520989000000.0,26689520000000.0,26647095000000.0,26456904000000.0,26375642000000.0,26009663000000.0,26758231000000.0,26582616000000.0,26523280000000.0,25226398000000.0
2030.0,26568710000000.0,26118636000000.0,26234537000000.0,25783817000000.0,26529956000000.0,26657369000000.0,26582415000000.0,26460040000000.0,26353783000000.0,25891500000000.0,26768226000000.0,26546333000000.0,26494540000000.0,25056755000000.0
2031.0,26566808000000.0,26051153000000.0,26159216000000.0,25684576000000.0,26552421000000.0,26600152000000.0,26533620000000.0,26457440000000.0,26229740000000.0,25818206000000.0,26729515000000.0,26548581000000.0,26440964000000.0,24853371000000.0
2032.0,26483788000000.0,26005578000000.0,26149200000000.0,25520954000000.0,26514184000000.0,26559965000000.0,26513714000000.0,26422737000000.0,26182146000000.0,25751963000000.0,26721514000000.0,26471437000000.0,26396300000000.0,24819840000000.0
2033.0,26490918000000.0,25963344000000.0,26137793000000.0,25390586000000.0,26457804000000.0,26569848000000.0,26474891000000.0,26368734000000.0,26235713000000.0,25653586000000.0,26722867000000.0,26473493000000.0,26271490000000.0,24760370000000.0
2034.0,26432508000000.0,25817474000000.0,26100360000000.0,25443378000000.0,26402672000000.0,26505982000000.0,26402118000000.0,26375744000000.0,26165717000000.0,25560032000000.0,26620620000000.0,26433422000000.0,26190280000000.0,24565305000000.0
2035.0,26450659000000.0,25707260000000.0,26021837000000.0,25511840000000.0,26340620000000.0,26440610000000.0,26367760000000.0,26352659000000.0,26071408000000.0,25468498000000.0,26587091000000.0,26372678000000.0,26143606000000.0,24329377000000.0
2036.0,26410175000000.0,25620540000000.0,25955156000000.0,25517986000000.0,26323636000000.0,26429908000000.0,26344098000000.0,26331280000000.0,26041045000000.0,25382768000000.0,26518672000000.0,26300574000000.0,26056503000000.0,24124966000000.0
2037.0,26355656000000.0,25471430000000.0,25948993000000.0,25559877000000.0,26209233000000.0,26380060000000.0,26316955000000.0,26322870000000.0,26031044000000.0,25187276000000.0,26550760000000.0,26188300000000.0,25956048000000.0,23989594000000.0
2038.0,26294222000000.0,25351007000000.0,25970646000000.0,25527256000000.0,26124755000000.0,26261376000000.0,26258155000000.0,26268290000000.0,25964183000000.0,24962054000000.0,26512156000000.0,26100818000000.0,25899120000000.0,23851312000000.0
2039.0,26184253000000.0,25280744000000.0,25944343000000.0,25551987000000.0,26045776000000.0,26202799000000.0,26213853000000.0,26252410000000.0,25864947000000.0,24865010000000.0,26447186000000.0,26122680000000.0,25875293000000.0,23567280000000.0
2040.0,26093772000000.0,25220167000000.0,25859426000000.0,25591896000000.0,25951040000000.0,26178547000000.0,26186332000000.0,26217458000000.0,25882270000000.0,24696940000000.0,26407644000000.0,26098648000000.0,25802250000000.0,23471967000000.0
2041.0,26111327000000.0,25174315000000.0,25793180000000.0,25559015000000.0,25881586000000.0,26163945000000.0,26204558000000.0,26175886000000.0,25890583000000.0,24536242000000.0,26352116000000.0,25950977000000.0,25701090000000.0,23321947000000.0
2042.0,26097882000000.0,25102752000000.0,25786388000000.0,25628695000000.0,25797782000000.0,26141602000000.0,26185120000000.0,26128643000000.0,25817413000000.0,24350030000000.0,26243980000000.0,25887007000000.0,25684357000000.0,23102908000000.0
2043.0,26081208000000.0,25072794000000.0,25759557000000.0,25609676000000.0,25665697000000.0,26072517000000.0,26099847000000.0,26098780000000.0,25718436000000.0,24190060000000.0,26177788000000.0,25835099000000.0,25615950000000.0,22917503000000.0
2044.0,26086511000000.0,24968186000000.0,25651428000000.0,25678703000000.0,25624719000000.0,25983518000000.0,26047809000000.0,26063487000000.0,25683045000000.0,24024659000000.0,26133911000000.0,25811057000000.0,25534927000000.0,22714637000000.0
2045.0,26091622000000.0,24823823000000.0,25579844000000.0,25691012000000.0,25578567000000.0,25898063000000.0,26022706000000.0,26085937000000.0,25664360000000.0,23796130000000.0,26105176000000.0,25749944000000.0,25470035000000.0,22594814000000.0
2046.0,26032410000000.0,24679962000000.0,25581933000000.0,25607314000000.0,25509020000000.0,25879304000000.0,26030432000000.0,26039852000000.0,25671263000000.0,23546915000000.0,26094015000000.0,25656771000000.0,25447409000000.0,22417842000000.0
2047.0,26004613000000.0,24591127000000.0,25545553000000.0,25590413000000.0,25428616000000.0,25842317000000.0,25979899000000.0,26016183000000.0,25676822000000.0,23345574000000.0,26065440000000.0,25581901000000.0,25397792000000.0,22162390000000.0
2048.0,25983992000000.0,24492620000000.0,25490381000000.0,25639535000000.0,25338370000000.0,25724460000000.0,25995266000000.0,25953758000000.0,25679550000000.0,23128636000000.0,26013306000000.0,25579950000000.0,25341704000000.0,21895066000000.0
2049.0,25918144000000.0,24386252000000.0,25411449000000.0,25557408000000.0,25230865000000.0,25665416000000.0,25989241000000.0,25884617000000.0,25588620000000.0,22984430000000.0,26035456000000.0,25545992000000.0,25294071000000.0,21829431000000.0
2050.0,25852870000000.0,24218436000000.0,25341102000000.0,25476765000000.0,25154692000000.0,25611714000000.0,25946243000000.0,25829898000000.0,25525744000000.0,22847410000000.0,26005220000000.0,25500380000000.0,25275673000000.0,21670666000000.0
2051.0,25795146000000.0,24083203000000.0,25351860000000.0,25419858000000.0,25235915000000.0,25562937000000.0,25856018000000.0,25762894000000.0,25497890000000.0,22717011000000.0,25978728000000.0,25403398000000.0,25151406000000.0,21485430000000.0
2052.0,25759719000000.0,24012967000000.0,25206517000000.0,25387153000000.0,25239243000000.0,25532850000000.0,25808626000000.0,25726892000000.0,25416610000000.0,22478842000000.0,25987595000000.0,25331793000000.0,25127067000000.0,21310478000000.0
2053.0,25773046000000.0,23975040000000.0,25155842000000.0,25429904000000.0,25299232000000.0,25460648000000.0,25752380000000.0,25676007000000.0,25420559000000.0,22216165000000.0,25984565000000.0,25317293000000.0,25085254000000.0,21113370000000.0
2054.0,25690842000000.0,23880884000000.0,25116853000000.0,25362006000000.0,25260575000000.0,25446406000000.0,25702013000000.0,25581620000000.0,25404851000000.0,21993282000000.0,25975770000000.0,25249014000000.0,25043388000000.0,20879537000000.0
2055.0,25625897000000.0,23753400000000.0,25150383000000.0,25366249000000.0,25228806000000.0,25371542000000.0,25683544000000.0,25554944000000.0,25332514000000.0,21789644000000.0,25926568000000.0,25123277000000.0,24946072000000.0,20811618000000.0
2056.0,25622848000000.0,23668130000000.0,25076857000000.0,25381440000000.0,25204730000000.0,25235347000000.0,25657342000000.0,25527058000000.0,25249184000000.0,21609897000000.0,25882731000000.0,24995227000000.0,24886062000000.0,20734156000000.0
2057.0,25599796000000.0,23530865000000.0,25028295000000.0,25340238000000.0,25133205000000.0,25141524000000.0,25608772000000.0,25482987000000.0,25294017000000.0,21393940000000.0,25843133000000.0,24981935000000.0,24776467000000.0,20583748000000.0
2058.0,25504212000000.0,23391224000000.0,25019900000000.0,25251673000000.0,25007546000000.0,25087124000000.0,25525028000000.0,25417832000000.0,25290290000000.0,21129433000000.0,25833300000000.0,24926835000000.0,24673654000000.0,20411710000000.0
2059.0,25454925000000.0,23248186000000.0,24890808000000.0,25136088000000.0,24961066000000.0,24976500000000.0,25493850000000.0,25373570000000.0,25301930000000.0,20927826000000.0,25827742000000.0,24808170000000.0,24624065000000.0,20307070000000.0
2060.0,25419764000000.0,23022044000000.0,24784994000000.0,25099204000000.0,24901566000000.0,24904494000000.0,25484165000000.0,25322740000000.0,25290395000000.0,20739620000000.0,25770259000000.0,24760830000000.0,24500725000000.0,20215409000000.0
2061.0,25390599000000.0,22926380000000.0,24664330000000.0,25129200000000.0,24943350000000.0,24840912000000.0,25410715000000.0,25301950000000.0,25164425000000.0,20648040000000.0,25701514000000.0,24680893000000.0,24384780000000.0,20049876000000.0
2062.0,25382135000000.0,22787010000000.0,24567634000000.0,25177063000000.0,24816880000000.0,24821430000000.0,25289168000000.0,25240787000000.0,25047106000000.0,20496786000000.0,25655306000000.0,24635018000000.0,24296613000000.0,19962517000000.0
2063.0,25307930000000.0,22680586000000.0,24544048000000.0,25141147000000.0,24814534000000.0,24768550000000.0,25218820000000.0,25181813000000.0,24977890000000.0,20278640000000.0,25645778000000.0,24484610000000.0,24237210000000.0,19828291000000.0
2064.0,25346649000000.0,22613950000000.0,24466686000000.0,25056980000000.0,24809340000000.0,24732548000000.0,25175339000000.0,25127278000000.0,24970135000000.0,20090062000000.0,25599674000000.0,24409530000000.0,24227191000000.0,19691297000000.0
2065.0,25337107000000.0,22500264000000.0,24385667000000.0,25018126000000.0,24724363000000.0,24692413000000.0,25139912000000.0,25088835000000.0,24890850000000.0,19861470000000.0,25587637000000.0,24382957000000.0,24263235000000.0,19466090000000.0
2066.0,25328060000000.0,22364950000000.0,24334305000000.0,24922588000000.0,24662619000000.0,24625623000000.0,25119414000000.0,25085688000000.0,24824653000000.0,19706640000000.0,25549470000000.0,24218815000000.0,24167892000000.0,19358770000000.0
2067.0,25240671000000.0,22248300000000.0,24267767000000.0,24857966000000.0,24647651000000.0,24549786000000.0,25115290000000.0,24972110000000.0,24793246000000.0,19477568000000.0,25574085000000.0,24081594000000.0,24082806000000.0,19165472000000.0
2068.0,25201322000000.0,22094539000000.0,24189533000000.0,24865270000000.0,24577567000000.0,24489088000000.0,25125223000000.0,24934623000000.0,24750686000000.0,19275488000000.0,25597570000000.0,23954030000000.0,23991654000000.0,18974408000000.0
2069.0,25137164000000.0,21955644000000.0,24122858000000.0,24722929000000.0,24408320000000.0,24334303000000.0,25127822000000.0,24864126000000.0,24666060000000.0,19063625000000.0,25585739000000.0,23838576000000.0,23885756000000.0,18820484000000.0
2070.0,25170304000000.0,21828116000000.0,24087510000000.0,24672310000000.0,24275931000000.0,24232937000000.0,25119655000000.0,24833025000000.0,24594948000000.0,18858082000000.0,25620670000000.0,23703520000000.0,23823104000000.0,18693067000000.0
2071.0,25163080000000.0,21645043000000.0,24016900000000.0,24530976000000.0,24221896000000.0,24130150000000.0,25153824000000.0,24799106000000.0,24521124000000.0,18672120000000.0,25608166000000.0,23642430000000.0,23819538000000.0,18502918000000.0
2072.0,25161126000000.0,21556760000000.0,23884833000000.0,24499783000000.0,24167338000000.0,24025697000000.0,25111768000000.0,24720990000000.0,24441320000000.0,18473248000000.0,25562567000000.0,23591030000000.0,23773703000000.0,18252410000000.0
2073.0,25108062000000.0,21401468000000.0,23838063000000.0,24459136000000.0,24073300000000.0,23921571000000.0,25052446000000.0,24645686000000.0,24353295000000.0,18330954000000.0,25500758000000.0,23487045000000.0,23713972000000.0,18030136000000.0
2074.0,25060590000000.0,21271100000000.0,23747296000000.0,24337407000000.0,23995364000000.0,23874144000000.0,25035027000000.0,24542355000000.0,24334570000000.0,18085824000000.0,25546150000000.0,23348868000000.0,23626076000000.0,17912557000000.0
2075.0,25006627000000.0,21147568000000.0,23671385000000.0,24238616000000.0,23909790000000.0,23831652000000.0,25010985000000.0,24450324000000.0,24288912000000.0,17799496000000.0,25480758000000.0,23317795000000.0,23545009000000.0,17754864000000.0
2076.0,24867133000000.0,20985028000000.0,23630619000000.0,24279874000000.0,23896577000000.0,23765688000000.0,24952172000000.0,24356866000000.0,24323840000000.0,17601145000000.0,25466258000000.0,23286277000000.0,23436347000000.0,17549198000000.0
2077.0,24772654000000.0,20894475000000.0,23582952000000.0,24205410000000.0,23852411000000.0,23689236000000.0,24946464000000.0,24279983000000.0,24286369000000.0,17441851000000.0,25485153000000.0,23194705000000.0,23363274000000.0,17322120000000.0
2078.0,24720838000000.0,20793570000000.0,23521179000000.0,24076125000000.0,23828231000000.0,23649709000000.0,24938172000000.0,24292035000000.0,24300904000000.0,17187548000000.0,25447667000000.0,23164185000000.0,23277634000000.0,17156570000000.0
2079.0,24656554000000.0,20684955000000.0,23488136000000.0,24013804000000.0,23780477000000.0,23499626000000.0,24914004000000.0,24250958000000.0,24249920000000.0,16936924000000.0,25405203000000.0,23060835000000.0,23200290000000.0,17044946000000.0
2080.0,24592744000000.0,20560684000000.0,23465124000000.0,23981892000000.0,23749175000000.0,23386927000000.0,24884567000000.0,24171564000000.0,24291140000000.0,16702244000000.0,25298320000000.0,22956795000000.0,23105855000000.0,16825975000000.0
2081.0,24544872000000.0,20425120000000.0,23395073000000.0,23932466000000.0,23652733000000.0,23337810000000.0,24818760000000.0,24098462000000.0,24257130000000.0,16479518000000.0,25245296000000.0,22889600000000.0,23100173000000.0,16628460000000.0
2082.0,24529605000000.0,20259240000000.0,23361800000000.0,23792454000000.0,23596013000000.0,23230616000000.0,24775536000000.0,24055533000000.0,24245982000000.0,16169923000000.0,25256616000000.0,22840974000000.0,23026926000000.0,16476301000000.0
2083.0,24490969000000.0,20104813000000.0,23302666000000.0,23725422000000.0,23525811000000.0,23123332000000.0,24696477000000.0,23963328000000.0,24243900000000.0,16002305000000.0,25170566000000.0,22793300000000.0,22974510000000.0,16337791000000.0
2084.0,24503015000000.0,20026900000000.0,23189604000000.0,23719360000000.0,23517142000000.0,23031565000000.0,24656360000000.0,23883556000000.0,24174186000000.0,15780559000000.0,25170696000000.0,22640630000000.0,22930004000000.0,16123114000000.0
2085.0,24503267000000.0,19909579000000.0,23123968000000.0,23648132000000.0,23502975000000.0,22950660000000.0,24636815000000.0,23831505000000.0,24132037000000.0,15680234000000.0,25187708000000.0,22559536000000.0,22796873000000.0,15996981000000.0
2086.0,24504466000000.0,19845677000000.0,23024340000000.0,23468647000000.0,23444157000000.0,22891580000000.0,24521510000000.0,23757012000000.0,24123995000000.0,15517417000000.0,25182377000000.0,22494946000000.0,22763069000000.0,15817772000000.0
2087.0,24482467000000.0,19656170000000.0,22943360000000.0,23367277000000.0,23408335000000.0,22787933000000.0,24499441000000.0,23695700000000.0,24047295000000.0,15287540000000.0,25202642000000.0,22348230000000.0,22670746000000.0,15661162000000.0
2088.0,24399230000000.0,19524248000000.0,22878209000000.0,23294202000000.0,23410074000000.0,22672952000000.0,24419953000000.0,23650940000000.0,24049546000000.0,15120530000000.0,25137292000000.0,22231038000000.0,22595575000000.0,15455816000000.0
2089.0,24295179000000.0,19419093000000.0,22810410000000.0,23273297000000.0,23336808000000.0,22531877000000.0,24383645000000.0,23553200000000.0,24056728000000.0,14983543000000.0,25005710000000.0,22050333000000.0,22555694000000.0,15312380000000.0
2090.0,24233925000000.0,19274532000000.0,22706464000000.0,23286168000000.0,23302733000000.0,22455767000000.0,24317560000000.0,23463278000000.0,24043078000000.0,14855321000000.0,25003130000000.0,21896600000000.0,22521680000000.0,15226628000000.0
2091.0,24147795000000.0,19169855000000.0,22604280000000.0,23195655000000.0,23230444000000.0,22374603000000.0,24232617000000.0,23398510000000.0,24074640000000.0,14705761000000.0,24999956000000.0,21795797000000.0,22461276000000.0,15148634000000.0
2092.0,24187800000000.0,19057525000000.0,22573232000000.0,23124792000000.0,23193369000000.0,22277192000000.0,24202432000000.0,23321362000000.0,24035316000000.0,14549508000000.0,24997127000000.0,21644387000000.0,22431482000000.0,15004970000000.0
2093.0,24131590000000.0,18980088000000.0,22497464000000.0,22961445000000.0,23110068000000.0,22167534000000.0,24162565000000.0,23249214000000.0,23941687000000.0,14443715000000.0,24932296000000.0,21603742000000.0,22376490000000.0,14856023000000.0
2094.0,24079896000000.0,18830286000000.0,22501990000000.0,22921620000000.0,23092280000000.0,22012236000000.0,24162840000000.0,23231161000000.0,23946420000000.0,14312539000000.0,24919970000000.0,21463302000000.0,22366516000000.0,14626404000000.0
2095.0,23994120000000.0,18684223000000.0,22453890000000.0,22882370000000.0,22956965000000.0,21937783000000.0,24157654000000.0,23130509000000.0,23970430000000.0,14161527000000.0,24919461000000.0,21307094000000.0,22341732000000.0,14486633000000.0
2096.0,23982747000000.0,18562301000000.0,22375528000000.0,22744243000000.0,22899319000000.0,21861834000000.0,24135350000000.0,23043307000000.0,24000800000000.0,13986346000000.0,24938887000000.0,21214181000000.0,22195936000000.0,14373928000000.0
2097.0,23953838000000.0,18430520000000.0,22333893000000.0,22703973000000.0,22884848000000.0,21836155000000.0,24134650000000.0,22935255000000.0,23955126000000.0,13846819000000.0,24905163000000.0,21136226000000.0,22115690000000.0,14296700000000.0
2098.0,23909473000000.0,18321510000000.0,22242317000000.0,22623757000000.0,22764793000000.0,21753716000000.0,24094087000000.0,22900134000000.0,23905094000000.0,13695745000000.0,24872594000000.0,20937924000000.0,22036076000000.0,14193921000000.0
2099.0,23857180000000.0,18179061000000.0,22209907000000.0,22537747000000.0,22656360000000.0,21696073000000.0,24037384000000.0,22843968000000.0,23889671000000.0,13537601000000.0,24849334000000.0,20822576000000.0,21960268000000.0,14046520000000.0
2100.0,23856752000000.0,18033820000000.0,22216192000000.0,22469365000000.0,22589083000000.0,21669538000000.0,23995090000000.0,22821269000000.0,23920923000000.0,13355247000000.0,24863733000000.0,20704204000000.0,21875697000000.0,13827218000000.0
