time,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,KACE-1-0-G,GFDL-ESM4,MPI-ESM1-2-HR,TAIESM1,CNRM-CM6-1,MIROC6,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR
2020.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0,26743595000000.0
2021.0,26697928000000.0,26621807000000.0,26699803000000.0,26659944000000.0,26744956000000.0,26762390000000.0,26668406000000.0,26722997000000.0,26728953000000.0,26688025000000.0,26677868000000.0,26738917000000.0,26726606000000.0
2022.0,26749081000000.0,26598676000000.0,26623013000000.0,26608667000000.0,26750352000000.0,26708755000000.0,26633835000000.0,26725558000000.0,26701245000000.0,26617624000000.0,26574798000000.0,26687566000000.0,26735400000000.0
2023.0,26765917000000.0,26585162000000.0,26575322000000.0,26606093000000.0,26780767000000.0,26679787000000.0,26600091000000.0,26589864000000.0,26669094000000.0,26591757000000.0,26516807000000.0,26619033000000.0,26745575000000.0
2024.0,26697578000000.0,26560411000000.0,26470270000000.0,26622422000000.0,26789028000000.0,26683830000000.0,26563714000000.0,26520752000000.0,26624198000000.0,26548566000000.0,26424460000000.0,26590461000000.0,26723167000000.0
2025.0,26685848000000.0,26445452000000.0,26482741000000.0,26599090000000.0,26779773000000.0,26641957000000.0,26562743000000.0,26418176000000.0,26538613000000.0,26507567000000.0,26426407000000.0,26540360000000.0,26660022000000.0
2026.0,26678554000000.0,26302266000000.0,26410685000000.0,26575697000000.0,26716859000000.0,26629760000000.0,26520741000000.0,26334003000000.0,26457053000000.0,26505285000000.0,26334342000000.0,26489838000000.0,26627835000000.0
2027.0,26639610000000.0,26169037000000.0,26416410000000.0,26473392000000.0,26666244000000.0,26584652000000.0,26504300000000.0,26322093000000.0,26429820000000.0,26442574000000.0,26251182000000.0,26487376000000.0,26587150000000.0
2028.0,26643576000000.0,26041080000000.0,26322722000000.0,26480917000000.0,26596700000000.0,26574045000000.0,26457477000000.0,26354785000000.0,26391844000000.0,26379600000000.0,26203944000000.0,26452261000000.0,26569899000000.0
2029.0,26588287000000.0,25931895000000.0,26254114000000.0,26460813000000.0,26550752000000.0,26584710000000.0,26386964000000.0,26339508000000.0,26317668000000.0,26299054000000.0,26172673000000.0,26362203000000.0,26538980000000.0
2030.0,26557454000000.0,25774370000000.0,26241770000000.0,26457514000000.0,26530110000000.0,26559335000000.0,26372183000000.0,26252941000000.0,26242233000000.0,26286542000000.0,26158834000000.0,26290212000000.0,26525347000000.0
2031.0,26536856000000.0,25654085000000.0,26156060000000.0,26405625000000.0,26531389000000.0,26496605000000.0,26356291000000.0,26194506000000.0,26228880000000.0,26279869000000.0,26076558000000.0,26180372000000.0,26462705000000.0
2032.0,26498266000000.0,25508023000000.0,26078380000000.0,26342150000000.0,26506816000000.0,26482907000000.0,26291166000000.0,26067142000000.0,26177425000000.0,26249443000000.0,25985496000000.0,26098375000000.0,26422674000000.0
2033.0,26468797000000.0,25498620000000.0,26006786000000.0,26318203000000.0,26494728000000.0,26419717000000.0,26253569000000.0,25991223000000.0,26125800000000.0,26237509000000.0,25945644000000.0,26024040000000.0,26423897000000.0
2034.0,26438233000000.0,25390030000000.0,25982392000000.0,26261280000000.0,26471832000000.0,26419700000000.0,26264467000000.0,25864452000000.0,26041003000000.0,26213515000000.0,25885546000000.0,25926595000000.0,26384584000000.0
2035.0,26444797000000.0,25220354000000.0,25924362000000.0,26193707000000.0,26393386000000.0,26385769000000.0,26210734000000.0,25794735000000.0,26024302000000.0,26126875000000.0,25916116000000.0,25856286000000.0,26380744000000.0
2036.0,26436266000000.0,25042472000000.0,25894586000000.0,26157148000000.0,26266363000000.0,26322590000000.0,26199980000000.0,25713829000000.0,26028324000000.0,26069363000000.0,25816866000000.0,25712866000000.0,26368652000000.0
2037.0,26401304000000.0,24889750000000.0,25854021000000.0,26061553000000.0,26202346000000.0,26347915000000.0,26141742000000.0,25563928000000.0,25961972000000.0,26031472000000.0,25806196000000.0,25563228000000.0,26345638000000.0
2038.0,26409706000000.0,24781210000000.0,25764777000000.0,26033844000000.0,26185048000000.0,26313590000000.0,26151152000000.0,25364294000000.0,25898672000000.0,25968928000000.0,25679861000000.0,25420798000000.0,26331459000000.0
2039.0,26388856000000.0,24631776000000.0,25694482000000.0,25960976000000.0,26110128000000.0,26290537000000.0,26136430000000.0,25217282000000.0,25802268000000.0,25902350000000.0,25605783000000.0,25332569000000.0,26323687000000.0
2040.0,26369956000000.0,24479540000000.0,25599430000000.0,25976805000000.0,26050828000000.0,26207080000000.0,26136845000000.0,25089600000000.0,25796090000000.0,25860243000000.0,25503377000000.0,25229000000000.0,26269297000000.0
2041.0,26237500000000.0,24332660000000.0,25613572000000.0,25958772000000.0,26042153000000.0,26141815000000.0,26118790000000.0,24962142000000.0,25836887000000.0,25883654000000.0,25462990000000.0,25164872000000.0,26233648000000.0
2042.0,26163458000000.0,24264535000000.0,25613220000000.0,26066695000000.0,25919560000000.0,26062980000000.0,26097979000000.0,24763217000000.0,25799103000000.0,25867508000000.0,25301100000000.0,25028263000000.0,26157974000000.0
2043.0,26056312000000.0,24176388000000.0,25607669000000.0,25940841000000.0,25934562000000.0,25958590000000.0,26071630000000.0,24576956000000.0,25762920000000.0,25829912000000.0,25274727000000.0,24898664000000.0,26113204000000.0
2044.0,25970768000000.0,24044158000000.0,25532385000000.0,25758366000000.0,25893437000000.0,25875880000000.0,25978974000000.0,24380497000000.0,25742348000000.0,25761359000000.0,25245300000000.0,24820465000000.0,26041016000000.0
2045.0,25928992000000.0,23999545000000.0,25390584000000.0,25780120000000.0,25763990000000.0,25860512000000.0,25968146000000.0,24162398000000.0,25711199000000.0,25722043000000.0,25210378000000.0,24689632000000.0,25992236000000.0
2046.0,25866594000000.0,23917782000000.0,25261324000000.0,25754828000000.0,25719940000000.0,25813202000000.0,25965254000000.0,23940324000000.0,25632006000000.0,25721712000000.0,25197420000000.0,24576176000000.0,25945845000000.0
2047.0,25831900000000.0,23729371000000.0,25147970000000.0,25681484000000.0,25627009000000.0,25830632000000.0,25955989000000.0,23759117000000.0,25563008000000.0,25624052000000.0,25162920000000.0,24427683000000.0,25861342000000.0
2048.0,25755134000000.0,23501570000000.0,25074577000000.0,25540533000000.0,25538041000000.0,25831227000000.0,25909801000000.0,23574316000000.0,25516766000000.0,25495964000000.0,25046528000000.0,24271758000000.0,25800252000000.0
2049.0,25724717000000.0,23255851000000.0,24977848000000.0,25446754000000.0,25471675000000.0,25760690000000.0,25812697000000.0,23427891000000.0,25379608000000.0,25485306000000.0,25075830000000.0,24128060000000.0,25733859000000.0
2050.0,25604292000000.0,23069182000000.0,24887010000000.0,25496228000000.0,25409589000000.0,25679358000000.0,25738120000000.0,23227965000000.0,25181257000000.0,25377718000000.0,24992415000000.0,23993457000000.0,25659930000000.0
2051.0,25532886000000.0,22923155000000.0,24778027000000.0,25416983000000.0,25329440000000.0,25649480000000.0,25742810000000.0,23015828000000.0,25127192000000.0,25277185000000.0,24981342000000.0,23827820000000.0,25649257000000.0
2052.0,25448890000000.0,22702560000000.0,24649264000000.0,25365540000000.0,25244576000000.0,25608160000000.0,25730858000000.0,22902137000000.0,24968160000000.0,25230997000000.0,24890944000000.0,23671356000000.0,25543370000000.0
2053.0,25437864000000.0,22448961000000.0,24599694000000.0,25224095000000.0,25165405000000.0,25612845000000.0,25677349000000.0,22741336000000.0,24895300000000.0,25152511000000.0,24829820000000.0,23495575000000.0,25500938000000.0
2054.0,25423354000000.0,22075226000000.0,24537601000000.0,25155101000000.0,25073970000000.0,25566214000000.0,25655704000000.0,22540408000000.0,24798570000000.0,25117900000000.0,24770905000000.0,23386084000000.0,25433498000000.0
2055.0,25446083000000.0,21767098000000.0,24428906000000.0,25042920000000.0,24956669000000.0,25508310000000.0,25674375000000.0,22350790000000.0,24729160000000.0,25061996000000.0,24619252000000.0,23176460000000.0,25325417000000.0
2056.0,25374348000000.0,21493782000000.0,24349044000000.0,24933520000000.0,24794852000000.0,25520020000000.0,25633466000000.0,22136222000000.0,24667553000000.0,24909170000000.0,24509420000000.0,23000584000000.0,25293513000000.0
2057.0,25314510000000.0,21178960000000.0,24246223000000.0,24925590000000.0,24715312000000.0,25508459000000.0,25498336000000.0,21895108000000.0,24592224000000.0,24815365000000.0,24375923000000.0,22827317000000.0,25271397000000.0
2058.0,25195740000000.0,20972336000000.0,24082135000000.0,24952646000000.0,24602525000000.0,25461262000000.0,25454753000000.0,21738818000000.0,24552933000000.0,24760702000000.0,24265877000000.0,22663288000000.0,25256807000000.0
2059.0,25218578000000.0,20769100000000.0,23966897000000.0,24881157000000.0,24523185000000.0,25437139000000.0,25405980000000.0,21496804000000.0,24417960000000.0,24703134000000.0,24206075000000.0,22440866000000.0,25152810000000.0
2060.0,25187586000000.0,20567227000000.0,23868580000000.0,24799995000000.0,24396045000000.0,25441245000000.0,25376147000000.0,21273906000000.0,24320403000000.0,24620636000000.0,24050220000000.0,22388087000000.0,25056229000000.0
2061.0,25164067000000.0,20327606000000.0,23702155000000.0,24704654000000.0,24269648000000.0,25395531000000.0,25326940000000.0,21031340000000.0,24191179000000.0,24570686000000.0,23955017000000.0,22230070000000.0,25026219000000.0
2062.0,25017998000000.0,20122457000000.0,23541305000000.0,24691452000000.0,24208665000000.0,25323844000000.0,25346305000000.0,20878929000000.0,24156860000000.0,24473422000000.0,23884856000000.0,21950148000000.0,24909110000000.0
2063.0,24916567000000.0,19803811000000.0,23447653000000.0,24602015000000.0,24130689000000.0,25239027000000.0,25365144000000.0,20603350000000.0,23970594000000.0,24462530000000.0,23868930000000.0,21739122000000.0,24811137000000.0
2064.0,24818011000000.0,19635762000000.0,23446373000000.0,24513484000000.0,23949770000000.0,25223995000000.0,25322170000000.0,20360523000000.0,23838163000000.0,24403499000000.0,23660969000000.0,21578855000000.0,24622655000000.0
2065.0,24751936000000.0,19392258000000.0,23269067000000.0,24442260000000.0,23854060000000.0,25193888000000.0,25344533000000.0,20116545000000.0,23791548000000.0,24372738000000.0,23605981000000.0,21359065000000.0,24495420000000.0
2066.0,24686405000000.0,19043965000000.0,23205160000000.0,24411122000000.0,23797405000000.0,25168947000000.0,25324692000000.0,19865358000000.0,23725043000000.0,24202292000000.0,23468903000000.0,21173335000000.0,24400928000000.0
2067.0,24590466000000.0,18728327000000.0,23054825000000.0,24371633000000.0,23743965000000.0,25087852000000.0,25292454000000.0,19667532000000.0,23591045000000.0,24130701000000.0,23379764000000.0,20953210000000.0,24288533000000.0
2068.0,24418137000000.0,18454204000000.0,22889863000000.0,24232686000000.0,23606082000000.0,25061642000000.0,25259208000000.0,19450804000000.0,23526914000000.0,24057360000000.0,23357859000000.0,20770695000000.0,24251208000000.0
2069.0,24337843000000.0,18144645000000.0,22800415000000.0,24229517000000.0,23426538000000.0,24977204000000.0,25168175000000.0,19196128000000.0,23524553000000.0,23959706000000.0,23247823000000.0,20546170000000.0,24134107000000.0
2070.0,24175524000000.0,17907659000000.0,22657102000000.0,24065540000000.0,23242220000000.0,24958248000000.0,25096123000000.0,18957670000000.0,23474934000000.0,23827812000000.0,23174882000000.0,20337160000000.0,23987120000000.0
2071.0,24096924000000.0,17595957000000.0,22561346000000.0,23949264000000.0,23204465000000.0,24897080000000.0,25052196000000.0,18680845000000.0,23406982000000.0,23759405000000.0,23163330000000.0,20067381000000.0,23877724000000.0
2072.0,24041056000000.0,17412183000000.0,22465143000000.0,23825314000000.0,23090350000000.0,24843714000000.0,24931698000000.0,18358154000000.0,23317919000000.0,23730370000000.0,23043554000000.0,19796639000000.0,23720318000000.0
2073.0,23805492000000.0,17119831000000.0,22262588000000.0,23799332000000.0,22991367000000.0,24822667000000.0,24878143000000.0,18104516000000.0,23253433000000.0,23564762000000.0,22863436000000.0,19562538000000.0,23695685000000.0
2074.0,23727419000000.0,16887885000000.0,22096699000000.0,23699487000000.0,22822303000000.0,24785281000000.0,24781978000000.0,17770696000000.0,23140898000000.0,23512094000000.0,22709447000000.0,19310154000000.0,23530340000000.0
2075.0,23610574000000.0,16659994000000.0,21920480000000.0,23707743000000.0,22711867000000.0,24704010000000.0,24703440000000.0,17610844000000.0,23093781000000.0,23490400000000.0,22527837000000.0,19090716000000.0,23379206000000.0
2076.0,23471344000000.0,16363135000000.0,21745510000000.0,23621144000000.0,22582382000000.0,24663455000000.0,24654860000000.0,17368391000000.0,22963473000000.0,23421105000000.0,22482044000000.0,18811256000000.0,23186754000000.0
2077.0,23387125000000.0,16096771000000.0,21688492000000.0,23558520000000.0,22400133000000.0,24578728000000.0,24584334000000.0,17023990000000.0,22868572000000.0,23305178000000.0,22285673000000.0,18553898000000.0,23024154000000.0
2078.0,23272651000000.0,15809422000000.0,21593220000000.0,23447896000000.0,22133254000000.0,24509111000000.0,24529563000000.0,16730712000000.0,22736831000000.0,23219134000000.0,22082142000000.0,18338745000000.0,22866989000000.0
2079.0,23153135000000.0,15527324000000.0,21499247000000.0,23320316000000.0,21942187000000.0,24464044000000.0,24407674000000.0,16430283000000.0,22572470000000.0,23057940000000.0,21862935000000.0,18095542000000.0,22815820000000.0
2080.0,22963783000000.0,15093363000000.0,21326000000000.0,23239443000000.0,21795927000000.0,24330346000000.0,24397323000000.0,16212653000000.0,22498654000000.0,22880853000000.0,21768998000000.0,17895424000000.0,22642042000000.0
2081.0,22799024000000.0,14840263000000.0,21183565000000.0,23160850000000.0,21625448000000.0,24307600000000.0,24428136000000.0,15990720000000.0,22326098000000.0,22752360000000.0,21632488000000.0,17657953000000.0,22421730000000.0
2082.0,22641623000000.0,14559053000000.0,21023550000000.0,23127065000000.0,21396885000000.0,24270606000000.0,24414083000000.0,15726260000000.0,22198058000000.0,22628551000000.0,21502670000000.0,17471041000000.0,22203867000000.0
2083.0,22553158000000.0,14311351000000.0,20847810000000.0,23045142000000.0,21196171000000.0,24261480000000.0,24389586000000.0,15497277000000.0,22085617000000.0,22516867000000.0,21320885000000.0,17232161000000.0,22007224000000.0
2084.0,22350170000000.0,14060887000000.0,20675935000000.0,22949218000000.0,21027164000000.0,24196514000000.0,24325495000000.0,15253948000000.0,22038350000000.0,22328220000000.0,21163764000000.0,16989775000000.0,21805576000000.0
2085.0,22235340000000.0,13848822000000.0,20542290000000.0,22870017000000.0,20828077000000.0,24122548000000.0,24319541000000.0,15058360000000.0,21823167000000.0,22193008000000.0,21093776000000.0,16686400000000.0,21679447000000.0
2086.0,22023317000000.0,13524996000000.0,20292192000000.0,22759760000000.0,20610086000000.0,24061644000000.0,24270005000000.0,14800800000000.0,21654267000000.0,22030703000000.0,20946218000000.0,16482599000000.0,21514693000000.0
2087.0,21827340000000.0,13311378000000.0,20116985000000.0,22705910000000.0,20343085000000.0,23948278000000.0,24206933000000.0,14474502000000.0,21433904000000.0,21971025000000.0,20733562000000.0,16180186000000.0,21325895000000.0
2088.0,21647902000000.0,13086398000000.0,19992351000000.0,22632310000000.0,20045193000000.0,23881362000000.0,24201330000000.0,14197361000000.0,21236334000000.0,21907282000000.0,20539716000000.0,15923427000000.0,21105356000000.0
2089.0,21380106000000.0,12797789000000.0,19807859000000.0,22572205000000.0,19856600000000.0,23867754000000.0,24129684000000.0,14023837000000.0,20907773000000.0,21861268000000.0,20333447000000.0,15684235000000.0,20873850000000.0
2090.0,21185004000000.0,12457018000000.0,19586657000000.0,22503037000000.0,19619770000000.0,23931990000000.0,24058538000000.0,13772160000000.0,20691284000000.0,21761196000000.0,20120779000000.0,15409419000000.0,20691454000000.0
2091.0,20968276000000.0,12159068000000.0,19500978000000.0,22464963000000.0,19383150000000.0,23910165000000.0,24002400000000.0,13535093000000.0,20509020000000.0,21620565000000.0,19876341000000.0,15185399000000.0,20432493000000.0
2092.0,20865012000000.0,11845330000000.0,19362790000000.0,22290670000000.0,19127438000000.0,23839002000000.0,23927254000000.0,13272830000000.0,20478798000000.0,21474373000000.0,19690800000000.0,14923286000000.0,20190434000000.0
2093.0,20657820000000.0,11479116000000.0,19265265000000.0,22036775000000.0,18888970000000.0,23783016000000.0,23890140000000.0,13045342000000.0,20344616000000.0,21291327000000.0,19538194000000.0,14687789000000.0,19994704000000.0
2094.0,20392962000000.0,11173432000000.0,19149870000000.0,21943133000000.0,18740855000000.0,23727685000000.0,23865068000000.0,12756885000000.0,20251383000000.0,21153972000000.0,19308952000000.0,14402007000000.0,19752265000000.0
2095.0,20223460000000.0,10989061000000.0,18990995000000.0,21823968000000.0,18473982000000.0,23623948000000.0,23867190000000.0,12540576000000.0,20155116000000.0,21155782000000.0,19050530000000.0,14116662000000.0,19463170000000.0
2096.0,20042800000000.0,10743405000000.0,18859350000000.0,21611065000000.0,18186922000000.0,23590961000000.0,23844820000000.0,12280318000000.0,19994373000000.0,20934620000000.0,18735784000000.0,13817891000000.0,19196694000000.0
2097.0,19839037000000.0,10375155000000.0,18725758000000.0,21515840000000.0,17901002000000.0,23544677000000.0,23830492000000.0,11972973000000.0,19874747000000.0,20815077000000.0,18500800000000.0,13552049000000.0,18950937000000.0
2098.0,19602612000000.0,10148910000000.0,18532983000000.0,21413855000000.0,17683234000000.0,23465743000000.0,23753455000000.0,11751845000000.0,19725386000000.0,20578254000000.0,18265512000000.0,13278974000000.0,18720712000000.0
2099.0,19425743000000.0,9823070000000.0,18390790000000.0,21455977000000.0,17443939000000.0,23381890000000.0,23635853000000.0,11574586000000.0,19441251000000.0,20473958000000.0,18117162000000.0,13011614000000.0,18481509000000.0
2100.0,19338814000000.0,9477586000000.0,18146392000000.0,21491520000000.0,17222823000000.0,23335648000000.0,23546200000000.0,11305562000000.0,19193724000000.0,20305228000000.0,17919518000000.0,12732269000000.0,18272584000000.0
