time,CANESM2,GFDL-ESM2G,CESM1-CAM5,GISS-E2-R,CSIRO-MK3-6-0,GFDL-CM3,CCSM4,CNRM-CM5,NORESM1-M,MPI-ESM-LR,IPSL-CM5A-LR
2017.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0
2018.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0
2019.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0
2020.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0
2021.0,148177512190000.0,148205626114000.0,148220075766000.0,148208219389000.0,148167995599000.0,147920761648000.0,148399929857000.0,148244102662000.0,148027807744000.0,148214826815000.0,147916670972000.0
2022.0,147663599737000.0,147683080062000.0,147795268250000.0,147956390756000.0,147639049341000.0,147292181228000.0,147805934500000.0,147794175566000.0,147617147455000.0,147744443909000.0,147525960331000.0
2023.0,147019241308000.0,147480345305000.0,147208372925000.0,147699076489000.0,147155153329000.0,146688568761000.0,147312622817000.0,147405180674000.0,147110774520000.0,147162742073000.0,147210181783000.0
2024.0,146272150149000.0,146999032690000.0,146469180736000.0,147432317913000.0,146666678986000.0,146174103787000.0,147116655733000.0,147043827220000.0,146538277295000.0,146724705688000.0,146829489897000.0
2025.0,145550847215000.0,146654865854000.0,145769058205000.0,147031923435000.0,146268259636000.0,145604205447000.0,146626465942000.0,146711602859000.0,145992689376000.0,146278801468000.0,146272553654000.0
2026.0,145010064277000.0,146305005643000.0,145069621194000.0,146592119344000.0,145728403880000.0,144924183333000.0,146169748650000.0,146164580347000.0,145532793392000.0,145716904006000.0,145680535645000.0
2027.0,144288805449000.0,145798759057000.0,144317773112000.0,146361734814000.0,145235352705000.0,144295355012000.0,145807806171000.0,145779764272000.0,145002654639000.0,145203637514000.0,145076861389000.0
2028.0,143630045984000.0,145357246416000.0,143697462934000.0,145885090291000.0,144712741824000.0,143624523528000.0,145436006410000.0,145390306146000.0,144645994776000.0,144686880525000.0,144395158673000.0
2029.0,143175781440000.0,144832223692000.0,143063481380000.0,145486952234000.0,144221007292000.0,142894204411000.0,145104062195000.0,144893448939000.0,144143057906000.0,144005220599000.0,143704276338000.0
2030.0,142777474961000.0,144311702949000.0,142170581050000.0,144811889946000.0,143956992260000.0,142234796224000.0,144654566661000.0,144284295558000.0,143471901702000.0,143216413635000.0,142942463737000.0
2031.0,142132866527000.0,143895998015000.0,141305487306000.0,144275304619000.0,143470858005000.0,141661096022000.0,144146574861000.0,143928093798000.0,142803757995000.0,142783814336000.0,142489775418000.0
2032.0,141406771411000.0,143445763022000.0,140407812778000.0,143892597535000.0,143103669856000.0,141018006737000.0,143802844973000.0,143568831227000.0,142473388114000.0,142253084520000.0,141778878217000.0
2033.0,140850675230000.0,142970950245000.0,139463776398000.0,143628285320000.0,142528650953000.0,140356874444000.0,143274690851000.0,143024853023000.0,141877054887000.0,141545898256000.0,141162859986000.0
2034.0,140420094332000.0,142597460539000.0,138514948128000.0,143071795219000.0,141720158755000.0,139692157737000.0,142941837127000.0,142537061716000.0,141395670099000.0,141003119879000.0,140456666581000.0
2035.0,139671023761000.0,142344656537000.0,137630918977000.0,142558798298000.0,141116097185000.0,138846580862000.0,142344794815000.0,141939955463000.0,140736673639000.0,140481832314000.0,139878367551000.0
2036.0,138921818658000.0,141943279404000.0,136603893508000.0,142019308581000.0,140533460482000.0,138214242514000.0,141686882516000.0,141308573935000.0,140268791326000.0,140001025145000.0,139295242216000.0
2037.0,138028172767000.0,141537676773000.0,135544527528000.0,141491133698000.0,139948436574000.0,137477639752000.0,141269264736000.0,140737837914000.0,139570414367000.0,139411097072000.0,138709113796000.0
2038.0,137225484209000.0,141231046797000.0,134544740396000.0,141071705772000.0,139407655682000.0,136594608458000.0,140789367425000.0,140248096923000.0,138814609698000.0,138838514041000.0,138022661962000.0
2039.0,136324374743000.0,140925707965000.0,133450620072000.0,140677552909000.0,138884494430000.0,135852571239000.0,140331340496000.0,139637131378000.0,138114285089000.0,138245925928000.0,137333111084000.0
2040.0,135514737679000.0,140376301802000.0,132628242086000.0,140221576995000.0,138248566146000.0,135256984315000.0,139758339983000.0,138872983650000.0,137557438865000.0,137588976701000.0,136584462867000.0
2041.0,134797170617000.0,139958211489000.0,131596479318000.0,139591183932000.0,137752035394000.0,134351459101000.0,139245246508000.0,138205667790000.0,136783041019000.0,137030442456000.0,135892588365000.0
2042.0,134046969879000.0,139413279402000.0,130636021924000.0,139098794397000.0,136932311269000.0,133596145330000.0,138691287425000.0,137579365997000.0,136033888084000.0,136475373552000.0,135187170583000.0
2043.0,133407272783000.0,138942270553000.0,129659856982000.0,138705602522000.0,136444924573000.0,132811069781000.0,138003253499000.0,137005532092000.0,135065635678000.0,135974618542000.0,134380899911000.0
2044.0,132647590940000.0,138547448995000.0,128537349492000.0,138117542218000.0,135743820005000.0,132003100040000.0,137592098336000.0,136292161431000.0,134367093720000.0,135389243868000.0,133592984029000.0
2045.0,131676412109000.0,138085531971000.0,127212167268000.0,137629542705000.0,134992552454000.0,131157031980000.0,137088411446000.0,135704720706000.0,133542402416000.0,134746014845000.0,132633532776000.0
2046.0,130756629666000.0,137703650334000.0,126133068535000.0,137031962223000.0,134343495817000.0,130271081159000.0,136568674704000.0,135145074828000.0,132610730028000.0,134060705155000.0,131771951384000.0
2047.0,129935793438000.0,137153080714000.0,125106985346000.0,136618688378000.0,133575442874000.0,129288820906000.0,135859963462000.0,134441237738000.0,131818261580000.0,133500253876000.0,131077535291000.0
2048.0,129116616303000.0,136628618228000.0,123937980840000.0,136120085982000.0,132786575103000.0,128491210237000.0,135329919036000.0,133753169441000.0,131166234725000.0,132900149517000.0,130240690566000.0
2049.0,128297404862000.0,135962006672000.0,122801691091000.0,135646692143000.0,132182844230000.0,127628262569000.0,134741758369000.0,132870414371000.0,130407284593000.0,132313556769000.0,129444129421000.0
2050.0,127554010765000.0,135547828835000.0,121816339942000.0,135067723349000.0,131600274196000.0,126943790938000.0,134333976081000.0,132108818443000.0,129398950545000.0,131787215178000.0,128522243853000.0
2051.0,126623377639000.0,135103500246000.0,120564499139000.0,134575046577000.0,130865712679000.0,126351048780000.0,133784812187000.0,131621870809000.0,128722551830000.0,131209644419000.0,127497587127000.0
2052.0,125853212006000.0,134670562034000.0,119177989761000.0,133930681932000.0,130223579493000.0,125648813469000.0,133346854075000.0,130875563059000.0,127906627336000.0,130589216584000.0,126670966314000.0
2053.0,124914826027000.0,134316180802000.0,118019216369000.0,133474776896000.0,129489153378000.0,124937257295000.0,132851817553000.0,130308632050000.0,127117721316000.0,129862085421000.0,125766074977000.0
2054.0,124010389995000.0,133991380165000.0,116826902786000.0,132912737463000.0,128816639438000.0,124059247572000.0,132238176150000.0,129585071461000.0,126275801002000.0,129072247103000.0,125088730558000.0
2055.0,123193325593000.0,133658068382000.0,115586462526000.0,132386956755000.0,128055607875000.0,123174628976000.0,131526533163000.0,128951196666000.0,125617025523000.0,128560244771000.0,124423741737000.0
2056.0,122386384420000.0,133262098201000.0,114187326710000.0,131734024392000.0,127188466449000.0,122244305751000.0,131009565726000.0,128115901425000.0,124906120094000.0,127932000348000.0,123372525126000.0
2057.0,121564915877000.0,132644811085000.0,112761413561000.0,131137147640000.0,126286356489000.0,121343220242300.0,130327845248000.0,127453010351000.0,124122107784000.0,127116889780000.0,122384397926000.0
2058.0,120709695041000.0,132247272176000.0,111596368936000.0,130677941046000.0,125544939569000.0,120186694734000.0,129946941961000.0,126744671022000.0,123309009429000.0,126487046156000.0,121692206566000.0
2059.0,119805542721000.0,131941971260000.0,110405925295000.0,130308281161000.0,124699560214000.0,119384740538600.0,129394904437000.0,125991748818000.0,122443485569000.0,125848726294000.0,120988317506000.0
2060.0,119026504366000.0,131534497820000.0,109189178225000.0,129846057592000.0,123855523353000.0,118563544273700.0,128746124417000.0,125291729317000.0,121836652936000.0,125078814546000.0,120084702913000.0
2061.0,117962672189000.0,131114474141000.0,108026894004000.0,129449562214000.0,123039999098000.0,117607871701000.0,128072774220000.0,124572737168000.0,120974297069000.0,124392690339000.0,119251485503000.0
2062.0,117109050906000.0,130827942964000.0,106862876116000.0,129016418358000.0,122436301890000.0,116658200019000.0,127388820718000.0,123667040248000.0,120308181576000.0,123780619825000.0,118433798266000.0
2063.0,116111791284000.0,130541965298000.0,105806390889000.0,128440556718000.0,121702410509300.0,115771704519600.0,126705363045000.0,122923321431000.0,119560189738000.0,123271292071000.0,117483231601000.0
2064.0,115282725745000.0,130165874411000.0,104562205589000.0,127979338907000.0,121006329216000.0,115030292352100.0,125849937092000.0,122098358786000.0,118773520562000.0,122652672562000.0,116648757168000.0
2065.0,114365702124000.0,129731742287000.0,103444267580000.0,127500549798000.0,120304381235500.0,114468093420600.0,125180000795000.0,121291273695000.0,118098156365000.0,121982673619000.0,115989826901000.0
2066.0,113476069404000.0,129335318674000.0,102421568991000.0,126930657645000.0,119541304337000.0,113711851366000.0,124598450382000.0,120453290065000.0,117111662194000.0,121448377836000.0,115079892350000.0
2067.0,112639180625000.0,128836476031000.0,101275270198000.0,126400605423000.0,118884021081000.0,113027764476700.0,124014234430000.0,119772012632000.0,116341693570000.0,120868522188000.0,114327051606000.0
2068.0,112017698556000.0,128386384246000.0,99766478420000.0,125988531275000.0,118195652365000.0,112420270634300.0,123380325010000.0,119085329614000.0,115638757021000.0,120255342563000.0,113739470654000.0
2069.0,111149632349000.0,127942862555000.0,98555442192000.0,125437329469000.0,117487238889000.0,111699811684000.0,122693908609000.0,118416736681000.0,114868983306000.0,119600909040000.0,112955243392000.0
2070.0,110372904097000.0,127614934558000.0,97279519848000.0,124969505824000.0,116931048877500.0,110917737357100.0,122001686224000.0,117633196845000.0,114141311739000.0,118979952574000.0,112177050633000.0
2071.0,109575611843000.0,127190585624000.0,95769048991000.0,124656662702000.0,116309128610500.0,109983480323600.0,121314152931000.0,116972217176000.0,113586823934000.0,118292077482000.0,111325570819000.0
2072.0,108851513193000.0,126861137887000.0,94612247277000.0,124275875724000.0,115685759093300.0,109197725362500.0,120700417086000.0,116351622550000.0,112809273625000.0,117777289487000.0,110594460515000.0
2073.0,108119287292000.0,126350449751000.0,93498661977000.0,123794305130000.0,115096721167600.0,108353543786400.0,120084908549000.0,115583091096000.0,111999841509000.0,117222494052000.0,109869962405000.0
2074.0,107432350578000.0,126090816307000.0,92313290800000.0,123350159310000.0,114499971632300.0,107676229543600.0,119426197612000.0,114796374530000.0,111220390293000.0,116620510626000.0,109174087560000.0
2075.0,106889677535000.0,125571664027000.0,91185815728000.0,122884100358000.0,113893683996400.0,106792110386300.0,118736380675000.0,113906796136000.0,110484540186000.0,116012424857000.0,108256537954000.0
2076.0,106268496404000.0,125257768688000.0,90136523945000.0,122448059332000.0,113145185375000.0,105941876207500.0,117974746259000.0,112764502187000.0,109747977536000.0,115357537777000.0,107477363197000.0
2077.0,105631104250000.0,124918530789000.0,89125121290000.0,121994846301000.0,112479701416300.0,105082904102500.0,117303984119000.0,111827129659000.0,108971779811000.0,114728485748000.0,106694075518000.0
2078.0,104909757160000.0,124465742836000.0,88000358394000.0,121642845950000.0,111796691627800.0,104292710265700.0,116817189889000.0,110872616980000.0,108130553454000.0,113974260217000.0,105864542553000.0
2079.0,104132891885000.0,123988185546000.0,86939447275000.0,121328625929000.0,111085823616000.0,103733678297500.0,116296830537000.0,110000546161000.0,107438977026000.0,113340625331000.0,105051563111000.0
2080.0,103388040285000.0,123774070883000.0,85740994660000.0,120849553055000.0,110362858101700.0,103232262414200.0,115660587412000.0,109180668508000.0,106744804403000.0,112913365178000.0,104137915410000.0
2081.0,102689138440000.0,123512259944000.0,84650479484000.0,120370291543000.0,109833005199700.0,102710269905000.0,115109132429000.0,108230990471000.0,105902341163000.0,112356374463000.0,103145778189000.0
2082.0,101906828648000.0,123224534843000.0,83586617942000.0,119737972818000.0,109209425656900.0,102213266815900.0,114540837471000.0,107293790972000.0,105103361804000.0,111737338314000.0,102374029302000.0
2083.0,101163172664000.0,122930464039000.0,82294733077000.0,119061401104000.0,108599327890600.0,101646954206200.0,113661075136000.0,106577120493000.0,104357316882000.0,111279231293000.0,101537610979000.0
2084.0,100417421723000.0,122564692724000.0,81006409991000.0,118657900550000.0,107843329068000.0,100975319291000.0,112958387680000.0,105578541701000.0,103618491428000.0,110737521759000.0,100800042609000.0
2085.0,99733639002000.0,122156040480000.0,79978797321000.0,118325036351000.0,107114951858400.0,100389432083300.0,112102590263000.0,104596675952000.0,102825639910000.0,110285988871000.0,100161887195000.0
2086.0,98834652964000.0,121708498918000.0,78823518263000.0,117850992258000.0,106406441864800.0,99796892974500.0,111479878431000.0,103885448948000.0,102113590854000.0,109866168972000.0,99510909547000.0
2087.0,97960002653400.0,121392620661000.0,77730720710000.0,117487559394000.0,105719422905700.0,99082233631400.0,110866403787000.0,103193355574000.0,101474057592000.0,109284729819000.0,98857284622000.0
2088.0,97085891850000.0,121055174833000.0,76573077634000.0,117000942473000.0,105073004290700.0,98406786163000.0,110376061597000.0,102430593653000.0,100895283955000.0,108816035450000.0,98207864683000.0
2089.0,96147164945700.0,120804336917000.0,75513716612000.0,116617196291000.0,104405237478800.0,97654313604300.0,109616081377000.0,101762690349000.0,100259317322000.0,108188239226000.0,97560320543000.0
2090.0,95391271848600.0,120351184071000.0,74351686589000.0,116245063584000.0,103753464093800.0,97025487350800.0,108978635668000.0,101046911284000.0,99491281176000.0,107641505217000.0,96861019789500.0
2091.0,94808638732000.0,119836984400000.0,73271635595000.0,115938108711000.0,102994042872300.0,96439219264800.0,108214562545000.0,100235624026000.0,98710780453000.0,107162913468000.0,96210550971500.0
2092.0,94140968564700.0,119396568611000.0,72225751361000.0,115576272446000.0,102295008156200.0,95932048659700.0,107656344247000.0,99484156201000.0,97946869959000.0,106529242062000.0,95492724687000.0
2093.0,93664706965300.0,119113633961000.0,71320717201000.0,115293617301000.0,101566613852900.0,95214011363500.0,107005612954000.0,98945207022000.0,97229716418000.0,105917007692000.0,94893991911600.0
2094.0,92908712395400.0,118756580288000.0,70326226714000.0,114887277975000.0,100884601426500.0,94458852599900.0,106359166695000.0,98249618780000.0,96539852361000.0,105429461276000.0,94188459782000.0
2095.0,92132455584300.0,118227168833000.0,69495047997000.0,114553410674000.0,100240817096500.0,93794904774900.0,105779889733000.0,97485722988000.0,95816884466000.0,104814171820000.0,93667996407700.0
2096.0,91381515244600.0,117891934757000.0,68660840873000.0,113880628673000.0,99715819517400.0,93185223729700.0,105301227573000.0,96650607321000.0,95147423515000.0,104140426738000.0,93215542716000.0
2097.0,90753736221000.0,117693309411000.0,67754490307000.0,113393330289000.0,99335167030400.0,92559056859000.0,104771631263000.0,95771987457000.0,94493618399600.0,103652260185000.0,92648190919000.0
2098.0,90104121664000.0,117288369106000.0,66827643842000.0,112832549290000.0,98833578720100.0,91840040471300.0,104084760866000.0,95048545757000.0,93775349236600.0,103239320777000.0,92029645666700.0
2099.0,89304958364000.0,117160881321000.0,65760259588000.0,112367127033000.0,98086289613400.0,91205479171700.0,103324776478000.0,94237479779000.0,92866860344000.0,102775707966000.0,91500590482000.0
2100.0,88449818153000.0,116807863201000.0,64781031014500.0,112087791517000.0,97461339699600.0,90515460782400.0,102867693695000.0,93573464209000.0,92379893201000.0,102390119245000.0,90927700939400.0
